,name,price,rating,wifi,GPS,NFC,voice_calling,Bluetooth,Bluetooth_calling,display_size_inches,Touch,ram_gb,memory_inbuilt,water_resistance,dust_proof,scratch_resistance,heart_rate_monitor,Blood_Pressure_monitor,calorie_count,sleep_monitor,step_count,Pedometer,Blood_oxygen,Altimeter,alarm_clock,stopwatch,reminder,timer,battery
156,boAt Ultima Rise Smartwatch,1999,4.35,False,False,False,False,Bluetooth,True,1.83,True,,,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,
157,Pebble Vienna Smartwatch,2299,4.7,False,False,False,False,Bluetooth 5.0,True,1.27,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
158,Melbon Kids A Smartwatch,1400,4.5,False,False,False,True,Bluetooth 5.0,False,2.0,True,,,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,
159,Motorola Moto Watch 40,5299,4.45,False,False,False,False,Bluetooth 5.0,True,1.57,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
160,Melbon Active 2 Smartwatch,1799,4.15,False,False,False,False,Bluetooth 5.3,True,1.53,True,,,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,
161,Punnk Funnk I8 Smartwatch,799,4.25,False,False,False,False,Bluetooth 5.0,True,1.55,True,,,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,5days Battery
162,Time Up ACTG X Smartwatch,2575,4.75,False,False,False,False,Bluetooth 5.0,True,1.43,True,,,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,0.29days Battery
163,Fire Boltt Spectre Smartwatch,3999,4.55,False,False,False,False,Bluetooth 5.0,True,1.32,True,,,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,
164,TS Timestone Maximum Smartwatch,1912,4.6,False,False,False,False,Bluetooth,True,2.01,True,,,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,7days Battery
165,Noise NoiseFit Posh Smartwatch,1799,4.45,False,False,False,False,Bluetooth 5.3,True,1.19,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
166,Gizmore Ultra Max Smartwatch,1499,4.3,False,False,False,False,Bluetooth,True,2.01,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,10days Battery
167,Pebble Enigma Smartwatch,1999,4.3,False,False,False,False,Bluetooth 5.0,True,2.01,True,,,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,7days Battery
168,Pebble Activ Smartwatch,1699,4.05,False,False,False,False,Bluetooth 5.0,True,1.83,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,5days Battery
169,Nervfit Atomic Smartwatch,1649,4.0,False,False,False,False,Bluetooth ,True,1.28,True,,,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,7days Battery
170,Nervfit Absolute Smartwatch,1799,4.55,False,False,False,False,Bluetooth,True,2.1,True,,,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,
171,Hammer Active 2.0 Plus Smartwatch,2399,4.6,False,False,False,False,Bluetooth 5.3,True,2.1,True,,,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,
172,Nu Republic Creed Max Smartwatch,1899,4.5,False,False,False,False,Bluetooth,True,1.43,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
173,Masimo Freedom Smartwatch,8339,4.25,False,False,False,False,Bluetooth,True,,True,,,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,
174,Maxima Max Pro Typhoon Smartwatch,1499,4.15,False,False,False,False,Bluetooth,True,1.9,True,,,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,
175,PunnkFunnk GEN 12 Smartwatch,1999,4.5,False,False,False,False,Bluetooth,True,1.3,True,,,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,7days Battery
176,Pebble Hive Smartwatch,1499,4.6,False,False,False,False,Bluetooth 5.0,True,1.39,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
177,Promate Xwatch R19 Smartwatch,5499,4.35,False,False,False,False,Bluetooth 5.1,True,1.53,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
178,Minarvo Cosmic Pro Smartwatch,2299,4.0,False,False,True,False,Bluetooth,True,2.2,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,5days Battery
179,Maxima Max Pro Mirage Smartwatch,1199,4.4,False,False,False,False,Bluetooth 5.2,True,1.83,True,,,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,
180,Garmin Lily 2 Smartwatch,24499,4.15,False,True,False,False,Bluetooth,False,,True,,,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,
181,Zeblaze Ares 3 Pro,2399,4.7,False,False,False,False,Bluetooth 5.2,True,1.43,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
182,Timex iConnect EVO Plus Smartwatch,1895,4.45,False,False,False,False,Bluetooth,True,2.04,True,0.564453125,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
183,iQOO Watch LTE,14999,4.65,False,True,True,True,Bluetooth 5.2,False,1.43,True,4.0,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,
184,Timex FitGen Smartwatch,3495,4.5,False,False,False,False,Bluetooth,True,1.42,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
185,Noise ColorFit Chrome Smartwatch,4499,4.35,False,False,False,False,Bluetooth 5.3,True,1.85,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
186,Cellecor Ray Smartwatch,2399,4.4,False,False,False,False,Bluetooth,True,1.43,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
187,PunnkFunnk Active 2 Smartwatch,1999,4.15,False,False,False,False,Bluetooth 5.0,True,1.3,True,,,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,
188,Fire Boltt Elemento Smartwatch,5224,4.45,False,False,True,False,Bluetooth,True,1.95,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
189,Kratos Ultra Pro SW18 Smartwatch,2086,4.55,False,False,False,False,Bluetooth,True,2.01,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
190,Noise ColorFit Pro 6 Smartwatch,4499,4.6,False,False,False,False,Bluetooth 5.3,True,1.95,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
191,Fire Boltt Huracan Smartwatch,5474,4.75,False,False,True,False,Bluetooth,True,1.95,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
192,Fossibot W101 Smartwatch,5899,4.05,False,True,False,False,Bluetooth 5.2,True,1.43,True,,,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,
193,Fastrack Limitless Classic Smartwatch,2099,4.65,False,False,False,False,Bluetooth 5.3,True,1.9,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
194,Wachme Diamond Smartwatch,7499,4.0,True,True,False,True,,False,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
195,Fastrack Nitro Pro Smartwatch,4499,4.5,False,False,False,False,Bluetooth 5.3,True,1.85,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
196,Fastrack Limitless Valor Smartwatch,1999,4.45,False,False,False,False,Bluetooth 5.3,True,1.9,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,5days Battery
197,Play Playfit Flaunt Plus Smartwatch,2999,4.25,False,False,False,False,Bluetooth 5.2,True,1.96,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
198,Fastrack Vivid Pro Smartwatch,3999,4.3,False,False,False,False,Bluetooth 5.3,True,1.43,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,5days Battery
199,Fastrack Rogue Smartwatch,3499,4.0,False,False,False,False,Bluetooth 5.3,True,1.38,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
200,Fastrack Revoltt FS2 Smartwatch,1999,4.0,False,False,False,False,Bluetooth 5.3,True,1.91,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,5days Battery
201,Cellecor Glow M8 Pro Smartwatch,2499,4.75,False,False,False,False,Bluetooth,True,1.43,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
202,Fastrack Active Pro Smartwatch,5999,4.0,False,False,False,False,Bluetooth 5.3,True,1.85,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,7days Battery
203,Fastrack Active Smartwatch,3999,4.1,False,False,False,False,Bluetooth 5.3,True,1.83,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
204,Play PlayFit Dial 4S Smartwatch,2099,4.55,False,False,False,False,Bluetooth,True,2.01,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
205,iQOO Watch,12999,4.1,False,True,True,False,Bluetooth 5.2,True,1.43,True,4.0,,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,
206,boAt Enigma Z20 Smartwatch,2999,4.35,False,False,False,False,Bluetooth,True,1.51,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
207,boAt Enigma Switch Smartwatch,2999,4.15,False,False,False,False,Bluetooth,True,1.39,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
208,boAt Enigma X400 Smartwatch,3499,4.0,False,False,False,False,Bluetooth,True,1.45,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
209,Cellecor M5 Eaze Smartwatch,1899,4.5,False,False,False,False,Bluetooth,True,1.9,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
210,Black Shark S1 Classic Smartwatch,5599,4.7,False,False,False,False,Bluetooth ,True,1.43,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,12days Battery
211,Fire Boltt Armour Smartwatch,1718,4.1,False,False,False,False,Bluetooth,True,1.6,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
212,boAt Wave Glory Pro Smartwatch,3499,4.7,False,False,False,False,Bluetooth 5.3,True,1.96,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
213,Haylou Watch R8,3199,4.15,False,False,True,False,Bluetooth 5.3,True,1.43,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
214,Noise ColorFit Vivid Call 2 Smartwatch,999,4.0,False,False,False,False,Bluetooth 5.3,True,1.85,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
215,boAt Wave Hype Smartwatch,8999,4.1,False,False,False,False,Bluetooth 5.3,True,1.85,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
216,PunnkFunnk H9 Smartwatch,2499,4.3,False,False,False,False,Bluetooth,True,1.96,True,,,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,
217,pTron Reflect Pro Plus Smartwatch,1299,4.1,False,False,False,False,Bluetooth,True,2.01,True,,,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,
218,SHKOD Watch Pro Plus Smartwatch,2399,4.65,False,False,False,False,Bluetooth,True,2.01,True,,,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,7days Battery
219,Black Shark S1 Pro Smartwatch,6499,4.1,False,False,True,False,Bluetooth,True,1.43,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
220,Maxima Max Pro Charm Smartwatch,2999,4.55,False,False,False,False,Bluetooth 5.3,True,1.32,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
221,Fire Boltt Diablo Smartwatch,5483,4.3,False,False,True,False,Bluetooth,True,1.95,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
222,TrackMe Pro Kids Smartwatch,3966,4.2,False,True,False,True,Bluetooth,False,,True,,,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,
223,SeTracker SETLBS01 Smartwatch,2850,4.4,False,True,False,True,,False,1.44,True,,,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,
224,TrackMe Ace Smartwatch,5699,4.0,True,True,False,True,Bluetooth,False,1.5,True,,,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,3days Battery
225,Cellecor M3 Air Smartwatch,1628,4.15,False,False,False,False,Bluetooth,True,1.52,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
226,Titan Zeal Smartwatch,8995,4.25,False,False,False,False,Bluetooth,True,1.85,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
227,Withings ScanWatch Nova Smartwtach,49999,4.2,False,True,True,False,Bluetooth,False,0.63,False,,,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,
228,Fire Boltt Strike Smartwatch,1717,4.4,False,False,False,False,Bluetooth,True,1.95,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
229,Pebble Bravo Smartwatch,2499,4.6,False,False,False,False,Bluetooth,True,1.99,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,10days Battery
230,Croma Squad TS Smartwatch,1799,4.75,False,False,False,False,Bluetooth 5.3,True,1.85,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
231,beatXP Nexus Smartwatch,2291,4.55,False,False,False,False,Bluetooth 5.2,True,1.78,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
232,Timex iConnect Gen Plus Smartwatch,2472,4.2,False,False,False,False,Bluetooth,True,2.01,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
233,Xiaomi Watch H1,14999,4.2,True,True,True,True,Bluetooth,False,1.4,True,,,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,
234,Noise NoiseFit Endeavour Smartwatch,2799,4.7,False,False,False,False,Bluetooth 5.3,True,1.46,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
235,PunnkFunnk Kids Watch 1,1299,4.1,True,False,False,True,Bluetooth 5.0,False,1.5,True,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2days Battery
236,Rogbid Rowatch 6 Smartwatch,2999,4.65,False,False,False,False,Bluetooth 5.1,True,2.01,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,
237,Cult Sports Ace XR Smartwatch,2799,4.6,False,False,False,False,Bluetooth,True,1.43,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
238,Hammer Tussle Smartwatch,1439,4.15,False,False,False,False,Bluetooth,True,2.01,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
239,Google Pixel Watch 3,43990,4.6,True,True,True,False,Bluetooth 5.3,True,1.3,True,2.0,32.0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,
240,Haylou Watch S8,2499,4.05,False,False,False,False,Bluetooth 5.3,True,1.96,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
241,French Connection Beam Smartwatch,4288,4.2,False,False,False,False,Bluetooth 5.2,True,1.45,True,,,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,
242,Gizmore Craze Smartwatch,1471,4.4,False,False,False,False,Bluetooth,True,2.01,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
243,Garmin Fenix 7X Pro Solar Smartwatch,74999,4.35,False,True,False,False,Bluetooth,False,1.4,True,,32.0,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,
244,Garmin Fenix 7 Pro Solar Smartwatch,66649,4.25,False,True,True,False,Bluetooth 5.2,False,1.35,True,,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,Unlimited Battery
